timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1723447078604,96,HTTP Request,200,OK,Thread Group 1-668,text,true,,309,410,675,675,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,96,0,52
1723447078893,820,HTTP Request,200,OK,Thread Group 1-690,text,true,,309,410,740,740,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,820,0,785
1723447073758,4621,HTTP Request,200,OK,Thread Group 1-84,text,true,,309,410,658,658,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,4621,0,3691
1723447073888,4334,HTTP Request,200,OK,Thread Group 1-12,text,true,,309,410,654,654,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,4219,0,4193
1723447073818,5498,HTTP Request,200,OK,Thread Group 1-35,text,true,,309,410,723,723,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5498,0,5467
1723447074212,5504,HTTP Request,200,OK,Thread Group 1-376,text,true,,309,410,740,740,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5504,0,4617
1723447073779,5937,HTTP Request,200,OK,Thread Group 1-13,text,true,,309,410,740,740,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5937,0,3568
1723447073771,5607,HTTP Request,200,OK,Thread Group 1-222,text,true,,309,410,726,726,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5607,0,5582
1723447073799,4710,HTTP Request,200,OK,Thread Group 1-116,text,true,,309,410,662,662,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,4155,0,3720
1723447079213,505,HTTP Request,200,OK,Thread Group 1-717,text,true,,309,410,740,740,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,505,0,329
1723447078591,521,HTTP Request,200,OK,Thread Group 1-667,text,true,,309,410,709,709,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,521,0,498
1723447074087,5227,HTTP Request,200,OK,Thread Group 1-317,text,true,,309,410,723,723,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5227,0,5199
1723447074523,5044,HTTP Request,200,OK,Thread Group 1-405,text,true,,309,410,732,732,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5044,0,4975
1723447077835,852,HTTP Request,200,OK,Thread Group 1-635,text,true,,309,410,675,675,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,852,0,777
1723447075863,2639,HTTP Request,200,OK,Thread Group 1-455,text,true,,309,410,662,662,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,2639,0,1549
1723447076154,2511,HTTP Request,200,OK,Thread Group 1-471,text,true,,309,410,673,673,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,2511,0,1191
1723447075041,4068,HTTP Request,200,OK,Thread Group 1-441,text,true,,309,410,709,709,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,4068,0,2156
1723447078047,452,HTTP Request,200,OK,Thread Group 1-649,text,true,,309,410,662,662,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,452,0,419
1723447077964,363,HTTP Request,200,OK,Thread Group 1-645,text,true,,309,410,658,658,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,363,0,287
